id,currentLocationX,currentLocationY,floor,capabilities,centerFreq0,centerFreq1,channelWidth,frequency,RSS,roomNumber,MAC,,,,,
7998,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5240,-88,222,24:de:c6:3f:ed:48,,,,,
7999,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5240,-89,222,24:de:c6:3f:ed:48,,,,,
8000,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-88,222,6c:f3:7f:84:be:c8,,,,,
8001,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-89,222,6c:f3:7f:84:be:c8,,,,,
8002,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-80,222,44:48:c1:be:5b:a0,,,,,
8003,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-77,222,44:48:c1:be:5b:a0,,,,,
8004,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-90,222,44:48:c1:bc:ef:d0,,,,,
8005,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,44:48:c1:be:43:40,,,,,
8006,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,44:48:c1:be:43:40,,,,,
8007,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-84,222,44:48:c1:be:3b:b0,,,,,
8008,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-85,222,44:48:c1:be:3b:b0,,,,,
8009,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-92,222,44:48:c1:be:1d:a0,,,,,
8010,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,222,00:0b:86:7c:f7:20,,,,,
8011,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,222,00:0b:86:7c:f7:20,,,,,
8012,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-86,222,44:48:c1:be:3c:d0,,,,,
8013,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-83,222,00:0b:86:7c:f7:28,,,,,
8014,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-82,222,00:0b:86:7c:f7:28,,,,,
8015,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-89,222,24:de:c6:3f:ef:b0,,,,,
8016,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-87,222,24:de:c6:3f:ef:b8,,,,,
8017,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-88,222,24:de:c6:3f:ef:b8,,,,,
8018,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-90,222,24:de:c6:3f:ed:40,,,,,
8019,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-71,222,44:48:c1:be:26:60,,,,,
8020,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-72,222,44:48:c1:be:26:60,,,,,
8021,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-89,222,34:fc:b9:83:20:c0,,,,,
8022,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-91,222,34:fc:b9:83:20:c0,,,,,
8023,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-85,222,44:48:c1:be:45:80,,,,,
8024,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-77,222,44:48:c1:be:37:d0,,,,,
8025,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-86,222,44:48:c1:be:5b:b0,,,,,
8026,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-90,222,44:48:c1:be:26:20,,,,,
8027,184.2322235,1191.733887,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-93,222,34:fc:b9:84:bc:20,,,,,
8028,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-41,222,24:de:c6:3f:ef:98,,,,,
8029,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-44,222,24:de:c6:3f:ef:98,,,,,
8030,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-41,222,24:de:c6:3f:ef:98,,,,,
8031,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-78,222,44:48:c1:be:37:d0,,,,,
8032,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-76,222,44:48:c1:be:37:d0,,,,,
8033,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-77,222,44:48:c1:be:37:d0,,,,,
8034,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-70,222,44:48:c1:be:26:70,,,,,
8035,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-72,222,44:48:c1:be:26:70,,,,,
8036,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-71,222,44:48:c1:be:26:70,,,,,
8037,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-88,222,44:48:c1:be:3c:d0,,,,,
8038,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-94,222,34:fc:b9:83:20:d0,,,,,
8039,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-78,222,44:48:c1:be:43:50,,,,,
8040,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-67,222,44:48:c1:be:43:50,,,,,
8041,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-67,222,44:48:c1:be:43:50,,,,,
8042,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-86,222,24:de:c6:3f:ef:b0,,,,,
8043,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-83,222,24:de:c6:3f:ef:b0,,,,,
8044,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-72,222,24:de:c6:3f:ef:f0,,,,,
8045,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,24:de:c6:3f:ef:f0,,,,,
8046,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-68,222,24:de:c6:3f:ef:f0,,,,,
8047,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-58,222,24:de:c6:3f:ef:90,,,,,
8048,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-58,222,24:de:c6:3f:ef:90,,,,,
8049,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-56,222,24:de:c6:3f:ef:90,,,,,
8050,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-87,222,24:de:c6:3f:ef:b8,,,,,
8051,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5805,-93,222,24:de:c6:3f:f1:28,,,,,
8052,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-90,222,44:48:c1:be:5b:b0,,,,,
8053,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-67,222,24:de:c6:3f:ef:f8,,,,,
8054,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-64,222,24:de:c6:3f:ef:f8,,,,,
8055,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-64,222,24:de:c6:3f:ef:f8,,,,,
8056,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-93,222,44:48:c1:bc:ef:d0,,,,,
8057,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-76,222,44:48:c1:be:3b:a0,,,,,
8058,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-74,222,44:48:c1:be:3b:a0,,,,,
8059,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-77,222,44:48:c1:be:3b:a0,,,,,
8060,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-94,222,34:fc:b9:84:bd:f0,,,,,
8061,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-70,222,44:48:c1:be:43:40,,,,,
8062,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,44:48:c1:be:43:40,,,,,
8063,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-74,222,44:48:c1:be:43:40,,,,,
8064,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-82,222,44:48:c1:be:5b:a0,,,,,
8065,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-83,222,44:48:c1:be:5b:a0,,,,,
8066,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-85,222,44:48:c1:be:3b:b0,,,,,
8067,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-83,222,44:48:c1:be:3b:b0,,,,,
8068,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-81,222,44:48:c1:be:3b:b0,,,,,
8069,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-94,222,44:48:c1:bc:ef:c0,,,,,
8070,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-95,222,44:48:c1:bc:ef:c0,,,,,
8071,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-84,222,44:48:c1:be:45:90,,,,,
8072,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-86,222,44:48:c1:be:45:90,,,,,
8073,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-79,222,44:48:c1:be:37:c0,,,,,
8074,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-93,222,6c:f3:7f:84:be:c8,,,,,
8075,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-93,222,6c:f3:7f:84:be:c8,,,,,
8076,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-85,222,00:0b:86:7c:f7:20,,,,,
8077,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-84,222,00:0b:86:7c:f7:20,,,,,
8078,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-91,222,24:de:c6:3f:f1:20,,,,,
8079,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-85,222,00:0b:86:7c:f7:28,,,,,
8080,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-90,222,34:fc:b9:84:bd:e0,,,,,
8081,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-90,222,34:fc:b9:83:20:c0,,,,,
8082,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5240,-90,222,24:de:c6:3f:ed:48,,,,,
8083,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5240,-87,222,24:de:c6:3f:ed:48,,,,,
8084,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-86,222,44:48:c1:be:45:80,,,,,
8085,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5220,-91,222,44:48:c1:be:1d:b0,,,,,
8086,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-77,222,44:48:c1:be:26:60,,,,,
8087,222.5722961,1239.225098,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-92,222,6c:f3:7f:84:be:c0,,,,,
8088,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-40,222,24:de:c6:3f:ef:98,,,,,
8089,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-40,222,24:de:c6:3f:ef:98,,,,,
8090,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-42,222,24:de:c6:3f:ef:98,,,,,
8091,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-81,222,00:0b:86:7c:f7:20,,,,,
8092,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-73,222,44:48:c1:be:37:d0,,,,,
8093,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-73,222,44:48:c1:be:37:d0,,,,,
8094,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5240,-72,222,44:48:c1:be:37:d0,,,,,
8095,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-74,222,44:48:c1:be:26:70,,,,,
8096,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-75,222,44:48:c1:be:26:70,,,,,
8097,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-75,222,44:48:c1:be:26:70,,,,,
8098,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-91,222,34:fc:b9:83:20:d0,,,,,
8099,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-91,222,34:fc:b9:83:20:d0,,,,,
8100,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-86,222,00:0b:86:7c:f7:28,,,,,
8101,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-84,222,00:0b:86:7c:f7:28,,,,,
8102,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-71,222,44:48:c1:be:43:50,,,,,
8103,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-71,222,44:48:c1:be:43:50,,,,,
8104,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5765,-70,222,44:48:c1:be:43:50,,,,,
8105,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-88,222,44:48:c1:be:45:90,,,,,
8106,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-80,222,44:48:c1:be:45:90,,,,,
8107,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-80,222,44:48:c1:be:45:90,,,,,
8108,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-75,222,24:de:c6:3f:ef:f0,,,,,
8109,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-71,222,24:de:c6:3f:ef:f0,,,,,
8110,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-70,222,24:de:c6:3f:ef:f0,,,,,
8111,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-48,222,24:de:c6:3f:ef:90,,,,,
8112,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-51,222,24:de:c6:3f:ef:90,,,,,
8113,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-54,222,24:de:c6:3f:ef:90,,,,,
8114,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-88,222,24:de:c6:3f:ef:b8,,,,,
8115,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-91,222,44:48:c1:be:5b:b0,,,,,
8116,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-74,222,24:de:c6:3f:ef:f8,,,,,
8117,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-69,222,24:de:c6:3f:ef:f8,,,,,
8118,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5230,0,1,5220,-72,222,24:de:c6:3f:ef:f8,,,,,
8119,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-76,222,44:48:c1:be:3b:a0,,,,,
8120,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-78,222,44:48:c1:be:3b:a0,,,,,
8121,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-76,222,44:48:c1:be:3b:a0,,,,,
8122,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-83,222,44:48:c1:be:26:60,,,,,
8123,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-77,222,44:48:c1:be:26:60,,,,,
8124,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-85,222,44:48:c1:be:43:40,,,,,
8125,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-79,222,44:48:c1:be:43:40,,,,,
8126,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-86,222,44:48:c1:be:5b:a0,,,,,
8127,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-90,222,44:48:c1:be:5b:a0,,,,,
8128,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-92,222,44:48:c1:be:5b:a0,,,,,
8129,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-83,222,44:48:c1:be:3b:b0,,,,,
8130,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-81,222,44:48:c1:be:3b:b0,,,,,
8131,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-84,222,44:48:c1:be:3b:b0,,,,,
8132,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5745,-89,222,44:48:c1:be:3c:d0,,,,,
8133,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-88,222,24:de:c6:3f:ef:b0,,,,,
8134,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-78,222,44:48:c1:be:37:c0,,,,,
8135,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-95,222,34:fc:b9:83:20:c0,,,,,
8136,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-93,222,44:48:c1:be:26:20,,,,,
8137,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-91,222,34:fc:b9:84:bc:20,,,,,
8138,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-96,222,44:48:c1:be:1b:41,,,,,
8139,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-91,222,6c:f3:7f:84:be:c0,,,,,
8140,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-94,222,34:fc:b9:84:bd:e0,,,,,
8141,264.2611389,1292.212891,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-84,222,44:48:c1:be:45:80,,,,,
8142,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-68,224,24:de:c6:3f:ef:98,,,,,
8143,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-69,224,24:de:c6:3f:ef:98,,,,,
8144,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5190,0,1,5200,-73,224,24:de:c6:3f:ef:98,,,,,
8145,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-83,224,24:de:c6:3f:f1:20,,,,,
8146,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2437,0,0,2437,-83,224,24:de:c6:3f:f1:20,,,,,
8147,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-90,224,44:48:c1:be:26:30,,,,,
8148,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5210,0,2,5180,-91,224,44:48:c1:be:26:30,,,,,
8149,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-90,224,00:0b:86:7c:f7:28,,,,,
8150,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-73,224,00:0b:86:7c:f7:28,,,,,
8151,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5785,-74,224,00:0b:86:7c:f7:28,,,,,
8152,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5775,0,2,5805,-93,224,44:48:c1:be:45:90,,,,,
8153,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-49,224,24:de:c6:3f:ef:f0,,,,,
8154,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-46,224,24:de:c6:3f:ef:f0,,,,,
8155,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2412,0,0,2412,-48,224,24:de:c6:3f:ef:f0,,,,,
8156,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-79,224,24:de:c6:3f:ef:90,,,,,
8157,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2462,0,0,2462,-78,224,24:de:c6:3f:ef:90,,,,,
8158,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-73,224,24:de:c6:3f:ef:b8,,,,,
8159,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-74,224,24:de:c6:3f:ef:b8,,,,,
8160,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5755,0,1,5745,-69,224,24:de:c6:3f:ef:b8,,,,,
8161,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5805,-89,224,24:de:c6:3f:f1:28,,,,,
8162,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5805,-75,224,24:de:c6:3f:f1:28,,,,,
8163,183.5088043,1037.085083,1,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],5795,0,1,5805,-75,224,24:de:c6:3f:f1:28,,,,,
